id,Prob
500,0.060748800018549834
501,0.06156234087633089
502,0.009118665565427578
503,0.28582908564198783
504,0.04478647310859068
505,0.22990478936637113
506,0.010365028395035595
507,0.10953659120680508
508,0.0029316573457714218
509,0.036156076516059545
510,0.39400186073108834
511,0.09424204497555809
512,0.15232384139611663
513,0.033266211709536316
514,0.00173264134288894
515,0.22849863356589806
516,0.2926829810071724
517,0.008826636069755004
518,0.00750675903095529
519,0.09538165757037231
520,0.08208650945570953
521,0.207098768354581
522,0.07369886207665136
523,0.00018137413930745792
524,0.11362353344560104
525,0.030540009069979217
526,0.06866410261120995
527,0.6173552169987091
528,0.0016134445002708923
529,0.009118360989601367
530,0.013041857963667967
531,0.01044574175879574
532,0.7421052320999589
533,0.08564782374574992
534,0.5022354477933211
535,0.004308958515690148
536,0.0033121534819098093
537,0.014756146743929001
538,0.0065546134069281985
539,0.28733871171318837
540,0.3220830523996381
541,0.4588123731127709
542,0.07665710426333583
543,0.13717833046499253
544,0.36485568808207436
545,0.4938814074815276
546,0.10769111407014219
547,0.005364784638787047
548,0.451874329130833
549,0.0267282825163904
550,0.007114005695383132
551,0.21328313296832935
552,0.005811094539136456
553,0.009608217956906218
554,0.011469835926730565
555,0.02624630497100246
556,0.02479258014037532
557,0.49998500607215424
558,0.011681302530945605
559,0.09360509306420797
560,0.018506627577465608
561,0.002625322124249823
562,0.002693140735430793
563,8.78749992148778e-05
564,0.0023991460611640834
565,0.027746278546072884
566,0.370550597424722
567,0.09833406114099466
568,0.08935917249057018
569,0.027801927113029364
570,0.06002676138434865
571,0.01058512240636679
572,0.023246383879196083
573,0.004677345986376135
574,0.16025827085529296
575,0.0006414678246097793
576,0.5170148889620312
577,0.007381342169025485
578,0.5362884010206416
579,0.04235660349221382
580,0.012296247150574533
581,0.1359200509276018
582,0.03766498002430633
583,0.0016181183937413399
584,0.3791692690958651
585,0.11710377857536462
586,0.11949564167013996
587,0.15279880133951762
588,0.0830174037218779
589,0.21248046051208255
590,0.05476758992576571
591,0.014975190907540016
592,0.0037290969026991896
593,0.010820951973687059
594,0.5375871802062255
595,0.00765079230311033
596,0.0017122268918694202
597,0.012173485682644052
598,0.00012666620736147147
599,0.3680335986102509
600,0.006785528046509486
601,0.26961228772688456
602,0.002431389431353933
603,0.14441709401295713
604,0.027707170265032922
605,0.002535015911824648
606,0.0028183052564928293
607,0.01757798436935902
608,0.0029555386289280405
609,0.006484455767466345
610,0.07029685964775886
611,0.04782869898244214
612,0.7387443293658691
613,0.009054902649320821
614,0.009405307053845461
615,0.11547235837773999
616,0.07767651492120338
617,0.4601869515632238
618,0.0005253786407624754
619,0.41765358304940287
620,0.0002038640111557491
621,0.011410633039085752
622,0.0005289241065934695
623,0.31173684940617297
624,0.013065427273140476
625,0.49246861892161853
626,0.002999337350844089
627,0.16803793000601716
628,0.10498750057185238
629,0.0029406415338460528
630,0.1604267602291932
631,0.011906426369959025
632,0.26451763441126996
633,0.03637135948870792
634,0.012383495203236075
635,0.0017808259146291081
636,0.004524492113378642
637,0.009051512363004064
638,0.0006566637210970939
639,0.00908846724412091
640,0.020709871053392937
641,0.8656823223644974
642,0.04909107566741521
643,0.0027239425947199725
644,0.003282426960203867
645,0.28213908608373456
646,0.5029823683413354
647,0.0022028900351053348
648,0.012327008710138669
649,0.7457806281957958
650,0.0018905519258413806
651,0.0840821372757182
652,0.0006530762114397441
653,0.35550304086996015
654,0.11702427287836521
655,0.20814954421457932
656,0.4864670142963666
657,0.33893782965963176
658,0.0002600511262194019
659,0.737747442022709
660,0.09486499608637249
661,0.4172839578682754
662,0.009022648606511615
663,0.11624859267967763
664,0.01381963654987043
665,0.012379074045327013
666,0.004060623470985966
667,0.009640607568126795
668,0.00444541344388019
669,0.5058045649857794
670,0.24993066106825754
671,0.1279070612963804
672,0.12236863137485075
673,0.012470299201574891
674,0.008861784315284203
675,0.0031453025117994643
676,0.16961656753218646
677,0.0006616341701709331
678,0.37701712594209447
679,0.009667232446700265
680,0.24337091637649236
681,0.3137966566395302
682,0.7172741704036615
683,0.00020149704737182424
684,0.1329135490776093
685,0.4991337740139224
686,0.27250126039696254
687,0.5393792905194217
688,0.10304544747902614
689,0.2720932904330658
690,0.5588119361441648
691,0.737082065650895
692,0.41180718313644504
693,0.0016844388502637634
694,0.3711966773261454
695,0.13070504119587542
696,0.076721731313649
697,0.10591175153835895
698,0.27654186446010637
699,0.004690656200825636
700,0.036175753288777784
701,0.0029365146650559655
702,0.0061835694809794
703,0.11070227596261777
704,0.18260061357951535
705,0.7392264345034543
706,0.47953661150250587
707,0.2038636021795455
708,0.0004257027804580594
709,0.013291091744291019
710,0.0010201880019260019
711,0.0012818866620734307
712,0.09482649554037507
713,0.013210233651162924
714,0.013100574715615718
715,0.1511587596298842
716,0.04423093466365057
717,0.23919345767388722
718,0.521516436371313
719,0.001781924752766287
720,0.0034171507339209096
721,0.01274626204844585
722,0.1202355186062145
723,0.23154425558874708
724,0.026261181154467128
725,0.5315046835750039
726,0.04448642354915553
727,0.26469091676363554
728,0.004727440734055106
729,0.007134295538299322
730,0.07203832212158813
731,0.055454203376959346
732,0.002675200712076731
733,0.08046364852719042
734,0.0008358520022105707
735,0.0051593037455009445
736,0.00011612921964651731
737,0.008513960431088829
738,0.05367957660379538
739,7.145806828522683e-05
740,0.015296521545804636
741,0.08044260956049284
742,0.4066391591171178
743,0.3256247709963323
744,0.10779964261067977
745,0.6513392505367045
746,0.03417677227160721
747,0.002292106711615198
748,0.29851229181625916
749,0.10946474894068861
750,0.002279983104728563
751,0.0038554039583842785
752,0.10621989993889426
753,0.00850740213090955
754,0.0057519688698968174
755,0.026837629663354023
756,0.0006825344752178479
757,0.4066320305022771
758,0.008949725701022173
759,0.13519404964740234
760,0.05196046067032981
761,0.07269573806112052
762,0.22581414625915364
763,0.032755509351189115
764,0.012442391158911095
765,0.060421457968059304
766,0.06032232956610216
767,0.009935078037077142
768,0.048370046306734596
769,0.002883692772536463
770,0.35669440528827534
771,0.05620912016240681
772,0.009499440021110889
773,0.15327506865001925
774,0.0471172018113906
775,0.0032544631153575585
776,0.002918950382599675
777,0.011753050603383945
778,0.04824869803119723
779,0.0035815622731470496
780,0.5193821766956764
781,0.3013870513432343
782,0.12040643679040272
783,0.13899890833079084
784,0.012040289575907578
785,0.007659224200408748
786,0.5220127187747937
787,0.14655145620640544
788,0.1175616470044652
789,0.9839094151029754
790,0.3794718615478308
791,0.0032765743248448593
792,0.2013991994756253
793,0.012350119374733444
794,0.02482066287944783
795,0.35416020467227943
796,0.006351069614101507
797,0.012380629755658082
798,0.0028660389443021543
799,0.06408849595338159
800,0.002854698571554509
801,0.000899764453697185
802,0.056510792248407465
803,0.07800513833621996
804,0.0001804455812055458
805,0.0035968959052696267
806,0.00947684414146858
807,0.009280296016140057
808,0.006056196778993819
809,0.0007432876305416864
810,0.0036884478649925768
811,0.1295690576007435
812,0.0519141672414298
813,0.06629741185661717
814,0.28625066895186957
815,0.0009804686402206215
816,0.03767458780037762
817,0.016604431251357323
818,0.23406337959011586
819,0.24714243598711605
820,0.011295477049197521
821,0.0009804686402206215
822,7.54777376720301e-05
823,0.001501655361811876
824,0.0016067290687753022
825,0.0036010470226302
826,0.015854896352845115
827,0.09948097611158699
828,0.06846512733405437
829,0.10993922668006095
830,0.00950691182145382
831,0.11058899167511042
832,0.002967721272577292
833,0.008053524988462901
834,0.23679524796406404
835,0.0014078199735917435
836,0.09948703312802347
837,0.0008758968626594756
838,0.4428523058576578
839,0.09474436471964483
840,0.0022765941171441584
841,0.009297098270103978
842,0.00048250195110082265
843,0.010993668987868431
844,0.011902135467195256
845,0.004116235326156057
846,0.000353879718162394
847,0.022943560489647897
848,0.0009614408469055855
849,0.2374324118778347
850,0.031314163572780836
851,0.0454764938376125
852,0.0029981957588828584
853,0.006539583539572491
854,0.012160449278819832
855,0.0694085947065777
856,0.7290463756434211
857,0.40780235929220054
858,0.07518053873626171
859,0.0001939331928526252
860,0.27201451309828845
861,0.0031673790822154177
862,0.0679121179437216
863,0.00559237222101481
864,0.3659088368024555
865,0.008565927692495898
866,0.6418150491658773
867,0.16318049457922978
868,0.003280017732300322
869,0.48476002483094605
870,0.10208374565895376
871,0.1407110279782885
872,0.024012885474065857
873,0.4416493294736272
874,0.0013101379705543778
875,0.0033239813486051015
876,0.35313836924501624
877,0.1210169469481188
878,0.03389649432213654
879,0.16509206532012263
880,0.0006730283046358481
881,0.44382508558041545
882,0.2808204205202417
883,0.33326019054361955
884,0.727735058425178
885,0.21886881786336634
886,0.2077007483925945
887,0.03986891567725335
888,0.0465740021598051
889,0.5493735777943284
890,0.09606752116747717
891,0.010694612005344288
892,0.001360716006086409
893,0.003891743079019299
894,0.4220750687682849
895,0.0031724527002270427
896,0.02648544509653087
897,0.007732770864770873
898,0.0003277565420650496
899,0.015705215613925936
900,0.08176109281948389
901,0.004071467583887166
902,0.19515969712830297
903,0.008563295632408511
904,0.24112135755563363
905,0.04779373538757494
906,0.3994958320665796
907,0.002604170997255794
908,0.003669814554852291
909,0.2096473806384255
910,0.07231669247900951
911,0.0015811541718468642
912,0.12415452005580925
913,0.3476244128331552
914,0.0015395259641137018
915,0.01201052446880082
916,0.0558031673942972
917,0.1853088562173104
918,0.007471463038910938
919,0.04179706048070223
920,0.21266312346661753
921,0.0028688875828074313
922,0.4041247667113239
923,0.0019163790345472296
924,0.004300484530782763
925,0.003118179952925338
926,0.0034287638056555107
927,0.01928710502905741
928,0.0003199980335036995
929,0.15048871176250192
930,0.2039631120339314
931,0.004315006248770117
932,0.002303793090416397
933,0.007122067495633844
934,0.12476129663433888
935,0.2595275638188386
936,0.5673345538081261
937,0.05325291942937934
938,0.0031600635400995695
939,0.07508698114366978
940,0.057805224376269476
941,0.002475560393587689
942,0.0862317154710985
943,0.11479102786952568
944,0.01165575654313245
945,0.002755239289432074
946,0.012958439775014138
947,0.00666972463633503
948,0.002191023015609957
949,0.002594934043736384
950,0.31141364312234915
951,0.009586047681744772
952,0.22728812131752904
953,0.043287920833723195
954,0.004771331806205054
955,0.012610423053433354
956,0.532669272731712
957,0.012135325553634996
958,0.00415318933956004
959,0.05351321778778042
960,0.10110425209469305
961,0.3744332656161867
962,0.003986077255311221
963,0.10306539798034267
964,0.018996959053732002
965,0.8424520749239277
966,0.7343185519395115
967,0.030303262685460044
968,0.009659690989464377
969,0.0003301682636465368
970,0.004397275035244817
971,0.31844007888896736
972,0.002077855479103287
973,0.22811227354199748
974,0.41615036928954446
975,0.16517329478661713
976,0.12285365041511266
977,0.03951528487882803
978,0.11400628333139988
979,0.00324791602252182
980,0.7278950523657902
981,0.41219975765969497
982,0.004400604857754622
983,0.12006632105964225
984,0.02152227994951944
985,0.004722355836811065
986,0.005664546877739518
987,0.31655806273743947
988,0.0039815304978149495
989,0.04397190786539129
990,0.0794259879115262
991,0.00887016376117706
992,0.05730606050078216
993,0.5151363439894754
994,0.003065835003829993
995,0.2768268390483735
996,0.07416791927112677
997,0.011616843858166475
998,0.04171660639852876
999,0.7011027672646033
1000,0.02901822947502793
1001,0.1773555255895802
1002,0.03518798257393249
1003,0.31244260866412216
1004,0.23947846019652444
1005,0.10026934970363006
1006,0.05230078978460656
1007,0.0008107433139992676
1008,0.08582108567234457
1009,0.003813839783705596
1010,0.08845258193944454
1011,0.011385269824839197
1012,0.6672084917945359
1013,0.002701895130727255
1014,0.3897469732563824
1015,0.010680510838862985
1016,0.3457861665204557
1017,0.0697329573445851
1018,0.16978958466723523
1019,0.09063354229143424
1020,0.0044273613816770375
1021,0.061621902063137404
1022,1.2591254875339108e-05
1023,0.002529537822821293
1024,0.008114132245683608
1025,0.21666240289583147
1026,0.0689901755597587
1027,0.0003866465400896777
1028,0.13399357552022886
1029,0.0038584437706832486
1030,0.18101508382873008
1031,0.024266535064422806
1032,0.0021301349472461466
1033,0.009772638371542207
1034,0.0090238679522554
1035,0.041783369732912606
1036,0.010165713633936002
1037,0.003942210434898568
1038,0.3725694756201784
1039,0.04774011585217363
1040,0.003301870861108082
1041,0.035003007449538964
1042,0.06892561984031699
1043,0.007706556548368987
1044,0.0683865023975522
1045,0.034910987887691286
1046,0.03512211621941523
1047,0.052336359784240595
1048,0.003935921203382539
1049,0.0017679248260162592
1050,0.08401860904746444
1051,0.03477758475329378
1052,0.02461889719655447
1053,0.44151192111955795
1054,0.004326481590110365
1055,0.009316356551527172
1056,0.04886813640306112
1057,0.002858190639090135
1058,0.003501274731955646
1059,0.002764505803051847
1060,0.4264586182152143
1061,0.04164147873297188
1062,0.09804275524098399
1063,0.004152124055045184
1064,0.12877926520053837
1065,0.006836059563549536
1066,0.0131766905717598
1067,0.012983086349625446
1068,0.011342693919997515
1069,0.05652444249716473
1070,0.0022384921485806364
1071,0.4814989809997018
1072,0.21061861624404676
1073,0.003965605455685947
1074,0.012520028830713107
1075,0.22079365235120876
1076,0.00926735838887624
1077,0.009237012874158332
1078,0.04504629774015817
1079,0.434944535971931
1080,0.01535016546042002
1081,0.3251457521366091
1082,0.1219348388068276
1083,0.08769499557405622
1084,6.618683316370717e-05
1085,0.00868306991929438
1086,0.0017408556784765613
1087,0.21514473873569176
1088,0.002044073267610369
1089,0.0029419727094442995
1090,0.0027112095573428112
1091,0.3739906116787599
1092,0.07069573379416294
1093,0.5422182289969717
1094,0.0023339061843059656
1095,0.7856917898622079
1096,0.643917733811436
1097,0.16970465977794277
1098,0.05094622017615047
1099,0.004277296030651981
1100,0.016785163625500133
1101,0.006183981253255055
1102,0.003145153514184444
1103,0.0020702648426555266
1104,0.07572745988959537
1105,0.010389567649653637
1106,0.4001395601342084
1107,0.0003811871271033148
1108,0.21615669726634437
1109,0.003034964906708216
1110,0.2117115100163285
1111,0.008444513283987772
1112,0.012071533529576059
1113,0.24933286400371057
1114,1.2170824721161084e-06
1115,0.45040912240549297
1116,0.3025268125627236
1117,0.03736415769716509
1118,0.15217488881438143
1119,0.0830203975142192
1120,0.0009192346555681407
1121,0.0007989246329055615
1122,0.2035029970979927
1123,0.013740876821682346
1124,0.08309448294692007
1125,0.010186917034977358
1126,0.017881225006580258
1127,0.1558995276798181
1128,0.0956682023297272
1129,0.22552483988019167
1130,0.010345950070762238
1131,0.0021241041170071357
1132,0.011176507014471572
1133,0.0024432117062433293
1134,0.0435895278094275
1135,0.05065224451228366
1136,0.04687658191541021
1137,0.47343639877306415
1138,0.030959010578748926
1139,0.057128943775129636
1140,0.024409138850885574
1141,0.4070026251971813
1142,0.35410729924317846
1143,0.0002893888034068863
1144,0.0070363277421413946
1145,0.0026620197511166882
1146,0.371033335066047
1147,0.5671129381479362
1148,0.009531745634681723
1149,0.4946217944567099
1150,0.29756159597875603
1151,0.003394053140446095
1152,0.35370822836109733
1153,0.0009300429696722962
1154,0.24553728691881818
1155,0.00354829677824684
1156,0.0016541162854416078
1157,0.04171179626888739
1158,0.30767911414617155
1159,0.0682284789281509
1160,0.00023163465310884236
1161,0.1435516697448363
1162,0.12338208036389803
1163,0.3826214694476113
1164,0.0009515959855769952
1165,0.007347919617875372
1166,0.2141473223051998
1167,0.0011854056683840376
1168,0.13683332769082965
1169,0.12274471439077492
1170,0.05102141384274391
1171,0.6643366386112919
1172,0.08093923982649798
1173,0.2052783402794112
1174,0.05492552243006994
1175,0.000693763437742052
1176,0.002278854274133334
1177,0.003042170961889705
1178,0.3076161141812791
1179,0.04305278630456496
1180,0.044954970867489924
1181,0.3519255163056444
1182,0.19961406042775467
1183,0.13720819940946527
1184,0.4356962640636725
1185,0.005512415142196413
1186,0.010740153522605132
1187,0.206691894209167
1188,0.306853649553028
1189,0.3620881632939778
1190,0.5117062474287031
1191,0.031087333975903627
1192,0.42120016616725303
1193,0.443476144522642
1194,0.010729685364568938
1195,0.013688881516412585
1196,0.010716229552126543
1197,0.395009380828002
1198,0.0019368064345790922
1199,0.09126576010033283
1200,0.01818047763197913
1201,0.18561034582493277
1202,0.005474403880830347
1203,2.9965404747853606e-07
1204,0.2274913591904651
1205,0.03703753802321757
1206,0.46520767116477574
1207,0.08765370323344841
1208,0.06848646251336678
1209,0.24631267889394484
1210,0.0673701772475812
1211,0.2199144664626294
1212,0.20914721995015487
1213,0.327457218254677
1214,0.04144671633515988
1215,0.2171506269353998
1216,0.3223419719163627
1217,0.002525173372270179
1218,0.19587947525401375
1219,0.0005833612497888686
1220,0.27867584461030565
1221,0.1272747256262071
1222,0.4876414253850058
1223,0.02571631741645599
1224,0.28488069831020363
1225,0.05749514651058741
1226,0.00931329488372179
1227,0.07304906893193214
1228,0.09259521618079414
1229,0.17181880163583976
1230,0.2989598043650438
1231,0.005639545305396191
1232,0.006286574391763488
1233,0.026546764877170323
1234,0.7174558849661536
1235,0.004606865516518689
1236,0.003315337222746717
